Id,Label,timeset,attr_type,global_occurrences,attr_2,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,isperiphery,iscenter,Cluter-ID,Cluster,modularity_class,stat_inf_class,clustering,eigencentrality
username_3fbd22200b80e2e0e51989b24e0b3627,m_adil80,,username,1,1176384191740514304,Adil 🏹 عادل,Make money with NO skills 👉👉 https://t.co/YmxV5t3GIR  List your brand for free 👉👉 https://t.co/hEJ1QrKKUc  RT's ≠ endorsed,"मुरादाबाद, लखनऊ, दिल्ली",791,313,229868,1466163426166652928,1466163426166652928,en,2021-12-01 21:52:55+00:00,"RT @guardian: Alvin Lucier, American avant-garde composer, dies aged 90 https://t.co/DIeC7KJZug",29,0,0,0,[],[],guardian,Alvin Lucier,https://www.theguardian.com/music/2021/dec/01/alvin-lucier-american-avant-garde-composer-dies-aged-90?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1638395473,[],1466163262580477964,87818409,retweeted,0,1,1,0,1,1,12,1,1,0,0,0.000442,0.000155,2,1926,false,false,948,21,355,215,0,0
username_bad43f332ae781344bb6c0ac908e26ed,m_hatanaka,,username,1,16556821,minoru hatanaka,趣味の音楽についてと、ときどき告知など、あるいは諸連絡に使用します。西新宿を拠点に（最近行ってないけど）鷹の台、橋本、相模大野、などに出没。お気に入りではなくリツイートしてください。,[],3017,751,15339,1466203356444069888,1466203356444069888,it,2021-12-02 00:31:35+00:00,Alvin Lucier R.I.P. https://t.co/hEytmZI805,1,0,12,0,[],[],[],[],https://twitter.com/turntokyo/status/1466199157920571401,[],1466199157920571401,871941185702690817,quoted,1,0,1,1,0,1,-1,0,0,0,0,0,0.000286,545,1927,false,false,545,195,636,601,0,0.003261
username_59106aa40429608112d45fdb9961d52b,m_hulot,,username,1,7610672,Adam Hart,"The Living Camera: The History, Theory, and Politics of Handheld Cinematography, ETA 2023. Avant-Garde, Documentary, Romero, Commercials, etc. He/Him.","Pittsburgh, PA",791,1500,14390,1466244148646850560,1466244148646850560,en,2021-12-02 03:13:41+00:00,RT @geetadayal: From an email Alvin Lucier sent me in 2014-“The origins of speech and music are mysterious. One cannot be sure which came f…,70,0,0,0,[],[],geetadayal,Alvin Lucier,[],[],1466125872675524608,16932590,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.004003,0.000155,2,1928,false,false,948,4,333,727,0,0
username_7bd393eaa501a0e40ed0edfba7dce906,m_s_u1122,,username,1,149279666,hlt.m(-.-)y-~,More Healthy    SDLX,NY / Tokyo,639,1250,1969,1466143129480962048,1466143129480962048,en,2021-12-01 20:32:16+00:00,RT @masayanakahara: R.I.P.  alvin lucier,7,0,0,0,[],[],masayanakahara,R.I.P. alvin,[],[],1466132929063518213,1874442852,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.000286,0.000155,2,1929,false,false,948,41,466,399,0,0
username_b69dd2c7376b0ec81848a91f18906b8c,maagder,,username,1,21108226,Magda,Freelance/session/theatre bassist. Composer. Queer. She/they. INTJ. On tour with Pretty Woman: the Musical.,NYC,262,264,19603,1466438887866314752,1466438887866314752,en,2021-12-02 16:07:30+00:00,Alvin Lucier died yesterday; commemorating by sitting in a room.,0,0,2,0,[],[],[],Alvin Lucier,[],[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,546,1930,false,false,546,737,522,602,0,0
username_78fb07302c39016efca2cfc5dd01b842,macba_barcelona,,username,1,121759418,MACBA | Museu | BCN,Museu d'Art Contemporani de Barcelona #macbaBCN,Barcelona,103613,3683,32830,1466424427923582976,1466424427923582976,en,2021-12-02 15:10:03+00:00,"Alvin Lucier, one of the most amazing composers and sound artists we've seen, died yesterday at the age of 90. In loving memory of him, we dig up a conversation he had with @Radio_Web_MACBA in which he talks about the art of listening and his referents. 🔊 https://t.co/ZUJIZG5BLh https://t.co/ilmBR0AgvN",3,0,20,0,[],[],Radio_Web_MACBA,Alvin Lucier,"http://bit.ly/podcast-lucier, https://twitter.com/MACBA_Barcelona/status/1466424427923582980/photo/1",[],[],[],[],3,1,4,3,1,4,11,0.5,0.555556,22,0.001039,0.000282,0.000922,2,174,false,false,947,85,281,513,0,0.037537
username_f34a97a95403724f2d1c4ddc28f76d83,maceagon,,username,1,787507681,MacEagon Voyce,.co-founder @greymatterfm .words @vice @decentialmedia @serotonin_hq .contrib @wearetherattle + @fwbtweets .meditation teacher @ 🌍 .fake band name archivist,"Brooklyn, NY",466,789,723,1466173063943368704,1466173063943368704,en,2021-12-01 22:31:13+00:00,"Alvin Lucier was such a force of good for music -- and an immense inspiration to me as a fellow stutterer who questions the ability of his own voice. Saddened by his loss, grateful to have had a conversation with him.   Still sitting in his room, planning to stay here ♥️ https://t.co/7UVlKgHsQl",0,0,0,0,[],[],[],Alvin Lucier,https://twitter.com/NoiseyMusic/status/862387176855752704,[],862387176855752704,251433567,quoted,0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,547,1931,false,false,547,738,523,603,0,0
username_884012ff5ef4c2e25209240a73eb2ba7,maclyon,,username,1,80846207,Musée d’art contemporain de Lyon,"Bienvenue au Musée d’art contemporain de Lyon, Fr Welcome to the Museum of Contemporary Art, Lyon 📌 81 quai Charles de Gaulle, Cité Internationale - Lyon 6ème","Lyon, France",22792,1820,8602,1466094263914188800,1466094263914188800,fr,2021-12-01 17:18:05+00:00,"RIP Alvin Lucier 😢 ""Empty vessels"" est un joyau de notre collection ✨✨ https://t.co/RQ34rGPjeU",3,0,7,0,[],[],[],[],https://twitter.com/macLyon/status/996404840354992128,[],996404840354992128,80846207,quoted,3,0,3,3,0,3,-1,0,0,0,0,0,0.000549,487,1741,false,false,487,109,524,667,0,0.009784
username_b5166f53bbf4dad69558ddda1ef3946f,macseriesghost,,username,2,1435672920106356736,macseries,im macseries,british knights,19,0,2814,1466108048150310912 | 1466110172087164928,1466108048150310912 | 1466110172087164928,en | und,2021-12-01 18:12:52+00:00 | 2021-12-01 18:21:18+00:00,RIP Alvin Lucier. https://t.co/fWHd56aOJr | RT @veryimportant: rip https://t.co/CyZHkFVCx3,0 | 3,0,0 | 4,0,[],[],[] | veryimportant,Alvin Lucier | [],https://imprec.bandcamp.com/track/alvin-lucier-step-slide-and-sustain-2014 | https://twitter.com/macseriesghost/status/1466110172087164942/photo/1,[],1466085599291584513 | [],7998632 | [],[] | retweeted,0,1,1,0,1,1,12,1,1,0,0,0.000024,0.000155,2,1932,false,false,948,113,325,280,0,0
username_ee3ab4d7870bbd7655cc02194d12d591,mactra,,username,1,14151518,Mack Hagood,"Author, Hush: Media & Sonic Self-Control (Duke UP). Sound, media, disability. Assoc. Prof, MiamiU. Organizing co-chair, @famiamioh. Producer/host, @phantompod.",Cincinnati,922,914,1710,1466415582752948224,1466415582752948224,en,2021-12-02 14:34:54+00:00,RT @Radio_Web_MACBA: RIP Alvin Lucier. We had the privilege of having his experience and words encapsulated in this beautiful conversation…,14,0,0,0,[],[],Radio_Web_MACBA,Alvin Lucier,[],[],1466160691459629064,121756127,retweeted,0,1,1,0,1,1,11,0.5,0.547619,0,0,0.000282,0.000155,2,1933,false,false,948,28,281,513,0,0
username_b9be742a50d41f3cbb4dc57d3b74c96f,madamgibbo,,username,1,312660130,Katie Gibbons,Ex @wiremagazine / now @musicmagazine/ Prosecco drinker/pilates/ cats,"Bristol, England",1115,2191,2659,1466115183538057216,1466115183538057216,en,2021-12-01 18:41:13+00:00,Oh noooooo! Alvin Lucier has passed away. What an incredible contribution he made during his long life to experimental music and the sonic arts.,0,0,2,0,[],"{'full_name': 'Bristol, England', 'id': '7f15dd80ac78ef40'}",[],Alvin Lucier,[],[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,548,1934,false,false,548,739,525,604,0,0
username_64093706e08192e9031cff1b4f003595,maelstream,,username,1,49539742,Ron M!lls,Living brain donor. ^Northernmost CEO.,"Edmonton, Alberta 🇨🇦",3020,3975,16663,1466142832037543936,1466142832037543936,en,2021-12-01 20:31:05+00:00,I Am Sitting In A Room (different than the one you are sitting in) #NowPlaying https://t.co/9aJjJ4aMnG. Thanks and goodbye to Alvin Lucier.,0,1,3,0,[],[],[],Alvin Lucier,https://youtu.be/fAxHlLK3Oyk,NowPlaying,[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,549,1935,false,false,549,740,526,605,0,0
username_84a4ab5a4124d27270f8652623784e2b,maestromarvel,,username,1,363976860,Andrew Weinstein,"Bachelor's of Music History, Master’s of Library Science and Archives, Renaissance Man, Musician, Library-person, and lover of good.",Long Island,195,977,11607,1466212224486289408,1466212224486289408,en,2021-12-02 01:06:49+00:00,RT @nytimesarts: The composer Alvin Lucier began many of his projects by wondering what kinds of sounds would emerge from a specific proces…,11,0,0,0,[],[],nytimesarts,Alvin Lucier,[],[],1466211972064718849,1440641,retweeted,0,1,1,0,1,1,11,1,1,0,0,0.000962,0.000155,2,1936,false,false,948,19,396,408,0,0
username_55b8b666e0e36665e26d514695e4c1ce,maffxy,,username,1,457330844,Menou / iwamaki,"I Iike Deeptechno,Drone,Experimental. I play Drone＆Ambienttechno DJ or LIVE in JAPAN. Heavy listener of Techno. Music,Art,Fashion,Minimal&Simple life.",JAPAN,1036,823,8452,1466270786914717696,1466270786914717696,ja,2021-12-02 04:59:32+00:00,Alvin Lucierがお亡くなりになったと今知りました… ショック過ぎて言葉もないです。 本当に素晴らしい作品をありがとうございました。 写真はスーデラにて。 I am sitting in a room.の時。  RIP https://t.co/7yt9qEjEEb,3,2,28,0,[],[],[],Alvin Lucier,"https://twitter.com/maffxy/status/1466270786914717710/photo/1, https://twitter.com/maffxy/status/1466270786914717710/photo/1",[],[],[],[],3,0,3,3,0,3,11,0,0,0,0.000011,0,0.000461,2,1787,false,false,948,42,401,872,0,0.009784
username_7616a3aed012719fc62c39b176b1adbe,mahfuj_jaman786,,username,1,1435123764430139392,Mahfuj Jaman Mahin,This  Privacy  Policy  Addresses  The  Collection  And  Use  Of  Personal  And  Islamic  Information.,Bangladesh,103,232,15250,1466268413408415744,1466268413408415744,en,2021-12-02 04:50:06+00:00,Alvin Lucier dead: Composer and experimental musician dies aged 90 as ex-wife pays tribute https://t.co/DnLJIC6yAg,0,0,1,0,[],[],[],Alvin Lucier,https://www.express.co.uk/celebrity-news/1529998/Alvin-Lucier-dead-death-composer-experimental-musician-ex-wife-Mary-Lucier-tribute-news,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,550,1937,false,false,550,741,527,606,0,0
username_f7573a97c83bfba761238276853015b8,mainwright,,username,2,337401653,Max Wainwright,noise artist. hands and things.,"Malmö, Sweden",300,413,2802,1466299326116864000 | 1466307859302473728,1466299326116864000 | 1466307859302473728,en,2021-12-02 06:52:56+00:00 | 2021-12-02 07:26:50+00:00,"RT @ubuweb: Alvin Lucier (1931-2021), Audio Archive: performances, music, documentary [MP3]: https://t.co/0JZqdT6n2z https://t.co/WFvCpckv73 | Sad to hear Alvin Lucier is dead. Such a great mind. Don't know what to say. I love his art, he was the best.",0 | 163,0,0 | 1,0,[],[],[] | ubuweb,Alvin Lucier,"[] | https://ubu.com/sound/lucier.html, https://twitter.com/ubuweb/status/1466153660052873216/photo/1",[],1466153660052873216 | [],38993997 | [],[] | retweeted,0,1,1,0,1,1,10,0.666667,0.75,0,0,0.008985,0.000155,2,1938,false,false,948,1,104,513,0,0
username_b3b34e202b1bf92aef6fe6c785f7e810,majdeckijanicki,,username,1,1340362755111612416,Adam Majdecki-Janicki / A.J. Kaufmann,"A.J. Kaufmann - ""Transmitter"" CD coming soon, ""Stoned Gypsy Wanderer"" available now on vinyl with Ramble Records! Link below.",Poznań,714,995,2691,1466170407225077760,1466170407225077760,en,2021-12-01 22:20:39+00:00,"RT @Cafeoto: RIP to the incredible Alvin Lucier. An artist who we were never able to welcome to perform at OTO, but whose work was performe…",137,0,0,0,[],[],Cafeoto,Alvin Lucier,[],[],1466093937500827659,106808100,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006641,0.000155,2,1939,false,false,948,3,466,399,0,0
username_c21bb2deeb6514c973059cf5039322d8,makeswordswork,,username,2,114749389,Paul Williams,"Forward-looking musician, technology writer, and a recovering software engineer. Editor at @TabMuse | Synths/Keyboards/Drumming for @ChurchofHed",Columbus OH,773,654,6743,1466390234883633152 | 1466394065340149760,1466390234883633152 | 1466394065340149760,en | es,2021-12-02 12:54:10+00:00 | 2021-12-02 13:09:24+00:00,"RT @nytimesarts: Alvin Lucier’s experimental music was rooted in the physics of sound and might yield unpredictable soundscapes — in one in… | RT @rockaxisoficial: Fallece #AlvinLucier, uno de los grandes compositores e innovadores musicales de nuestro tiempo.   Lee nuestro complet…",2 | 31,0,0,0,[],[],nytimesarts | rockaxisoficial,Alvin Lucier | [],[],AlvinLucier | [],1466141885001613321 | 1466341890375172096,1440641 | 25757823,retweeted,0,2,2,0,2,2,11,1,1,0,0,0.000968,0.000155,2,1940,false,false,948,39,375,408,0,0
username_9bf5417930196cfa7c6f2ccc9b5f0784,makotobassoon,,username,1,3192878868,satou makoto,ファゴットプレイヤー https://t.co/LHX2GeJiAM 戦闘系、G皿、タコ、露前衛、退廃芸術,[],492,309,3498,1466167071121678336,1466167071121678336,en,2021-12-01 22:07:24+00:00,"RT @FORCEDEXPOSURE: Alvin Lucier, inquisitive and innovative composer, has died at 90  (@nprmusic)  https://t.co/mVKzu7aJAk https://t.co/S9…",4,0,0,0,[],[],"FORCEDEXPOSURE, nprmusic",Alvin Lucier,https://www.npr.org/2021/12/01/1060591230/alvin-lucier-inquisitive-and-innovative-composer-has-died-at-90,[],1466158116370890761,42269703,retweeted,0,2,2,0,2,2,11,0.666667,0.75,0,0,0.001673,0.000155,2,1941,false,false,948,10,275,11,0.5,0
username_e6ca9b1f9dd16d9839d67264592b584d,makotonomura4,,username,1,1277660371700953088,Makoto Nomura 野村誠,"I am a composer. Sometimes in English, sometimes in Japanese.   日々の活動はブログに書いているので、 https://t.co/TGCCBepBH0 ここでは、ブログと違う思いつきを書いてみようと思います。",[],616,656,1328,1466417271740547072,1466403484870209536,ja,2021-12-02 14:41:36+00:00,@yuto_obata あ、これいい本ですよね。Alvin Lucierの「Music 109」も読まれました？ウェスリアン大学での新入生向けの授業をまとめた本で、そちらもいいですよ。,0,1,2,0,1.3608026513072742e+18,[],yuto_obata,"Alvin Lucier, Music 109",[],[],1466403484870209538,1360802651307274240,replied_to,0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,551,1942,false,false,551,742,528,607,0,0
username_a7e9ae9654ae7af66560b360f0d9ce5f,malmmcd,,username,1,705657157,Mal Mcdonald,"Musician, Journalist, Sound Engineer","Brixton, England",74,865,485,1466566298452721664,1466566298452721664,qme,2021-12-03 00:33:47+00:00,RT @LCraneTapeOp: @electricalWSOP https://t.co/KMllgmTjKY,3,0,0,0,[],[],"LCraneTapeOp, electricalWSOP",[],https://tapeop.com/interviews/130/alvin-lucier/,[],1466120410890752006,522802579,retweeted,0,2,2,0,2,2,11,0.75,0.833333,0,0,0.002097,0.000155,2,1943,false,false,948,9,278,333,0.5,0
username_59db61a48fef64a80135131a47cdca24,malocculsion1,,username,1,1036173130778071040,MALOCCULSION,Composer | Sound Design | Video | Photo | https://t.co/ycKDzSiDrx. OG @ratskinrecords | sometimes art never an artist. destroy white supremacy. | https://t.co/cCJsWa3Kxy,"Oakland, CA",691,928,3136,1466200046404206592,1466200046404206592,en,2021-12-02 00:18:26+00:00,RT @AaronDilloway: ♥️RiP Alvin Lucier♥️ I feel so lucky to have gotten to watch him perform and shake his hand. A sweet man with an incredi…,40,0,0,0,[],[],AaronDilloway,Alvin Lucier,[],[],1466145549837557777,4493933055,retweeted,0,1,1,0,1,1,9,0.5,0.611111,0,0,0.001017,0.000155,2,1944,false,false,948,14,178,240,0,0
username_64d02f0994e54a78f1b3de95d898299e,mandersmedia,,username,2,806957322018791424,mandersmedia.co.uk,"Retailers of Vinyl, CDs, Cassettes, DVDs etc. at Amazon, Ebay, Discogs, iHaveit,  MusicStack and CD and LP. A friend of Help Musicians UK.",United Kingdom,87,196,14079,1466110222393610240 | 1466474884943470592,1466110222393610240 | 1466474884943470592,en,2021-12-01 18:21:30+00:00 | 2021-12-02 18:30:33+00:00,Alex Ross: The Rest Is Noise For Alvin Lucier https://t.co/5EFNNjG7jc #therestisnoise #music | The Wire: Home Alvin Lucier 14 May 1931–1 December 2021 https://t.co/g5bo6nsld3 #thewire #music https://t.co/7nEUo7XBEM,0,0,0 | 1,0,[],[],[],"Alex Ross, Alvin Lucier | Alvin Lucier","https://ift.tt/3E9DufY | https://ift.tt/3xNKQ6y, https://twitter.com/mandersmedia/status/1466474884943470597/photo/1","therestisnoise, music | thewire, music",[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,552,1945,false,false,552,743,529,608,0,0
username_35e60e70dc5120456bb090641a80a7a8,manish16000101,,username,1,1194163715874025472,Manish,,[],4,39,13014,1466196137988272128,1466196137988272128,en,2021-12-02 00:02:54+00:00,"Alvin Lucier, Probing Composer of Soundscapes, Is Dead at 91 https://t.co/zPqTtIQU7G",0,0,0,0,[],[],[],Alvin Lucier,https://ift.tt/3ofvhBA,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,553,1946,false,false,553,744,530,609,0,0
username_2e6fab9fe7633bd393915109d2d6486e,manish36702742,,username,1,1148095083721285632,Manish,I am a devloper,India,17,47,22210,1466152595144200192,1466152595144200192,en,2021-12-01 21:09:53+00:00,"Alvin Lucier, Probing Composer of Soundscapes, Is Dead at 91 https://t.co/r7tRxd9w65",0,0,0,0,[],[],[],Alvin Lucier,https://ift.tt/31mURM5,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,554,1947,false,false,554,745,531,610,0,0
username_360999cb932079f0422c0e17c2274624,manolimoriaty,,username,1,294237115,manoli moriaty,"Music/Noise/Dance/HCI | Lecturer at @LivHopeCreative | Mancunian escapee, strayed Athenian, constant migrant | Often grumpy, mostly harmless","Liverpool, England",1345,1771,2728,1466115914609401856,1466115914609401856,en,2021-12-01 18:44:07+00:00,RT @robinrimbaud: Farewell to composer Alvin Lucier (1931 - 2021) whose work taught us so much about the very act of listening as much as t…,94,0,0,0,[],[],robinrimbaud,Alvin Lucier,[],[],1466099142023950342,21600839,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006342,0.000155,2,1948,false,false,948,2,456,985,0,0
username_542cf8cc981e7c95bf7397fef47de4d9,mansabahia,,username,1,1385410463253544960,bahia mansa,"ivan 🇨🇱 ambient music. nature // film photography // field recordings // synths. tapes @ some places, just ask","Santiago, Chile",413,785,1400,1466187928959344640,1466187928959344640,en,2021-12-01 23:30:17+00:00,"Thank you so much, for making my heart vibrant again in a certain period of my life. I hope you rest in peace.  https://t.co/I8fVVmqQ2A",0,0,2,0,[],[],[],[],https://www.nytimes.com/2021/12/01/arts/music/alvin-lucier-dead.html,[],[],[],[],0,0,0,0,0,0,-1,0,0,0,0,0,0.000155,555,1949,false,false,555,746,532,611,0,0
username_e248947549b3abe56a344c7d3c07a9d7,mansonvictor,,username,1,945745076,Manson X,DJ / Music / Politics / Bikes / Neon Rhythms / Decoding the Void / Aria  https://t.co/4qzrEvss4K,London,99,595,1373,1466148554913853440,1466148554913853440,en,2021-12-01 20:53:49+00:00,"RT @Cafeoto: RIP to the incredible Alvin Lucier. An artist who we were never able to welcome to perform at OTO, but whose work was performe…",137,0,0,0,[],[],Cafeoto,Alvin Lucier,[],[],1466093937500827659,106808100,retweeted,0,1,1,0,1,1,9,1,1,0,0,0.006641,0.000155,2,1950,false,false,948,3,466,399,0,0
